Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
1.3886989000000058,1000,,,,0,0.01205078125,-0.9607421875,0.00004236228350076355,-0.0004107134387928028,15.523628061120732,0.055109069498725224,0,0,0.8554918889810399,0,0,0,0,0.05859375,,
1.368362150000074,1175,,,,-0.01275390625,0.04119140625,-0.985703125,-0.006808543421779172,0.03771009946809194,15.517253626176666,0.30112976916494794,204.51768174935998,0,4.672706957063984,1.392174782118941,29.796159698180805,0.027112629603188915,0.008071759287113449,0.19689453125,,
7.106936100000114,1218.4210526315765,,,,-0.01427734375,0.0433203125,-0.98978515625,-0.01071146593204687,0.059179779503140344,15.51373194560385,0.4291954268140348,247.97638012416,0,6.6584228090762165,2.6565665654453947,39.90361900643434,0.02227374116412956,0.008888923953204125,0.3180859375,,
12.971173800000077,1261.8421052631595,,,,-0.00861328125,0.04017578125,-0.9888671875,-0.014796335837003677,0.08517320429087355,15.507542819451842,0.5966740997411092,289.86428217215996,0,9.252948922543474,4.28829292356431,46.34585401324844,0.019871214539276035,0.00920497851723373,0.28357421875,,
18.59415270000008,1305.2631578947357,,,,-0.01943359375,0.0455859375,-0.98953125,-0.01860827625357201,0.10934974863020036,15.498186052297552,0.7789618167803399,327.87755328072,0,12.072494937377924,6.101878187889566,50.54478828797397,0.017921538879489406,0.009057977335414556,0.41033203125,,
24.318438700000087,1348.6842105263174,,,,-0.02138671875,0.05177734375,-0.99083984375,-0.023041478531178865,0.13770379614908923,15.484562242168801,0.998767504492779,363.37755026639996,0,15.465476535166609,8.372558893915244,54.13843038945843,0.016447451466457035,0.008904311128045142,0.58923828125,,
29.986381550000083,1392.1052631578934,,,,-0.01123046875,0.04720703125,-0.991640625,-0.02860339764063472,0.17208341379949463,15.464350871178707,1.2802037027389772,400.34362382375997,0,19.797517541050773,11.45244108432915,57.84829049479566,0.015027007934177139,0.008692143289486238,1.21380859375,,
35.74179660000009,1435.5263157894763,,,,-0.01876953125,0.04857421875,-0.9922265625,-0.035576788844552454,0.20862613164612565,15.439071795132275,1.597230239060501,436.1577800748,0,24.65975129270164,15.518733065376896,62.931577242840724,0.01344429997921993,0.008460239124506193,2.4645703125,,
41.46349810000008,1478.9473684210516,,,,-0.00263671875,0.047109375,-0.983359375,-0.040657255094030516,0.2453400011601438,15.40902108077331,1.9473322662376098,471.34361779512,0,30.006483353734065,19.165046447963693,63.869837178024646,0.012802569958293129,0.008176271779469259,2.50734375,,
47.289082450000116,1522.3684210526312,,,,-0.0072265625,0.04568359375,-0.99166015625,-0.04743435543873087,0.28839223565958527,15.372874755603505,2.346812155671571,504.64449992327997,0,36.077249455751286,23.938077357365778,66.3531597428355,0.012047590853130596,0.007993803996162379,1.8739453125,,
53.2656422500001,1565.7894736842127,,,,0.00560546875,0.04943359375,-0.98869140625,-0.05462344491746337,0.3350065876844993,15.325773826593078,2.81150938924279,538.05010180656,0,43.08855541648732,29.39262103286488,68.21505225777447,0.011398625753470549,0.007774878559011163,1.49943359375,,
59.00231185000009,1609.2105263157873,,,,-0.01638671875,0.04447265625,-0.9915625,-0.06300683766858511,0.38357422087578263,15.272754977658604,3.3642563789656577,571.14154442448,0,51.38146081471434,35.9854125941872,70.03624945824659,0.010659261461441655,0.007465267531760427,1.3571484375,,
64.55703345000006,1652.6315789473683,,,,-0.0092578125,0.04322265625,-1.0076171875,-0.07111428008955642,0.43359793173339556,15.214432102375158,3.981692879962468,605.8037833692,0,60.579194786331406,43.081381795358546,71.11609312687273,0.010064682508705293,0.00715755429329819,1.21783203125,,
70.33641795000008,1696.05263157895,,,,-0.0143359375,0.04576171875,-0.9916015625,-0.07991743146938769,0.48436673755853077,15.14771777023405,4.654888064533841,637.42914941544,0,70.51097170218654,50.93884429905489,72.24271674749806,0.009508934732644003,0.0068694428104732206,1.0990625,,
76.06674920000012,1739.4736842105256,,,,-0.0182421875,0.0489453125,-1.001328125,-0.0875012119688679,0.5337927857958045,15.07463886640528,5.384760498475771,667.48371913488,0,81.17326899957976,58.408810872823985,71.95610014650292,0.009139441699210698,0.006576012977184128,0.99779296875,,
81.79120820000009,1782.8947368421066,,,,-0.01095703125,0.05310546875,-1.00953125,-0.09705761464096942,0.5911289051022718,14.991500215960833,6.233690121268884,697.3288493440799,0,93.45245033621256,67.68232896573711,72.42507202208206,0.008734360745847873,0.006325453531234037,1.015703125,,
87.51394985000016,1826.3157894736817,,,,-0.00998046875,0.04287109375,-0.9951171875,-0.10559726008786324,0.6505293697181811,14.903913864451567,7.097450139104524,726.02206224696,0,105.77981828050589,76.66211889049889,72.4731135851396,0.008485638910160293,0.006149812190527405,1.12787109375,,
93.20330305000005,1869.7368421052606,,,,-0.00087890625,0.04873046875,-0.99048828125,-0.11459457057941835,0.7027482778383454,14.805808615877668,8.026081448213995,751.78312200648,0,118.83267923972821,86.15623712049924,72.5020751863597,0.00815858291617493,0.005913820355917676,1.1776953125,,
99.09867740000013,1913.157894736845,,,,0.00798828125,0.04482421875,-0.998984375,-0.1230914791144419,0.7561088364834894,14.704825777688406,8.99061367907684,777.8583410313599,0,132.20548757494598,95.7519313052513,72.42687408162924,0.007896493474148005,0.00571918061461443,1.07677734375,,
